Thành phố,Quốc gia,Đánh giá chất lượng,Chỉ số không khí,Nồng độ bụi(pm10),Chỉ số Ozon,Chỉ số NO2,Chỉ số CO,Chỉ số SO2,Áp suất khí quyển,Độ ẩm,Ngày,Thời gian,Catching
Osaka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,55,16,10,31,0,8,1022,81,2025-11-11,2025-11-11 15:59:27,2025-11-11 15:50:00
Osaka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,46,13,31,20,2,4,1021,41,2025-11-12,2025-11-12 07:53:39,2025-11-12 07:50:00
Osaka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,46,13,31,20,2,4,1021,41,2025-11-12,2025-11-12 07:53:39,2025-11-12 07:50:00
Osaka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,46,11,31,28,3,7,1021,41,2025-11-12,2025-11-12 08:14:57,2025-11-12 08:10:00
Osaka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,46,11,31,28,3,7,1021,41,2025-11-12,2025-11-12 08:19:31,2025-11-12 08:10:00
Osaka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,46,11,31,28,3,7,1021,41,2025-11-12,2025-11-12 08:22:37,2025-11-12 08:20:00
Osaka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,55,16,19,32,4,5,1021,71,2025-11-12,2025-11-12 14:16:14,2025-11-12 14:10:00
Osaka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,55,16,19,32,4,5,1021,71,2025-11-12,2025-11-12 14:16:14,2025-11-12 14:10:00
Paris,Pháp,Trung bình - nhóm nhạy cảm chú ý,35,17,9,27,0,0,1010,80,2025-11-13,2025-11-13 07:06:06,2025-11-13 07:00:00
Paris,Pháp,Trung bình - nhóm nhạy cảm chú ý,35,17,9,27,0,0,1010,80,2025-11-13,2025-11-13 07:06:06,2025-11-13 07:00:00
Paris,Pháp,Không lành mạnh - mọi người có thể bị ảnh hưởng,57,35,4,32,0,0,1012,72,2025-11-13,2025-11-13 14:04:44,2025-11-13 14:00:00
Paris,Pháp,Không lành mạnh - mọi người có thể bị ảnh hưởng,57,35,4,32,0,0,1012,72,2025-11-13,2025-11-13 14:04:44,2025-11-13 14:00:00
Paris,Pháp,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,54,24,4,20,0,0,1007,73,2025-11-14,2025-11-14 01:38:55,2025-11-14 01:30:00
Paris,Pháp,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,54,24,4,20,0,0,1007,73,2025-11-14,2025-11-14 01:38:58,2025-11-14 01:30:00
Paris,Pháp,Không lành mạnh - mọi người có thể bị ảnh hưởng,62,30,18,34,0,0,1005,78,2025-11-14,2025-11-14 06:57:46,2025-11-14 06:50:00
Paris,Pháp,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,39,12,18,23,0,0,1008,93,2025-11-15,2025-11-15 06:32:08,2025-11-15 06:30:00
Paris,Pháp,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,39,12,18,23,0,0,1008,93,2025-11-15,2025-11-15 06:32:08,2025-11-15 06:30:00
Paris,Pháp,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,50,15,14,24,0,0,1008,92,2025-11-15,2025-11-15 15:15:33,2025-11-15 15:10:00
Paris,Pháp,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,50,15,14,24,0,0,1008,92,2025-11-15,2025-11-15 15:15:33,2025-11-15 15:10:00
Paris - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,33,15,28,15,0,0,996,63,2025-10-23,2025-10-23 15:12:09,2025-10-23 15:10:00
Paris - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,33,6,24,12,0,0,997,66,2025-10-23,2025-10-23 15:16:24,2025-10-23 15:10:00
Paris - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,33,6,24,12,0,0,997,66,2025-10-23,2025-10-23 15:24:27,2025-10-23 15:20:00
Paris - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,35,6,24,12,0,0,997,66,2025-10-23,2025-10-23 15:33:27,2025-10-23 15:30:00
Paris - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,30,11,17,23,0,0,1009,83,2025-10-24,2025-10-24 09:34:30,2025-10-24 09:30:00
Paris - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,30,11,17,23,0,0,1009,83,2025-10-24,2025-10-24 09:34:30,2025-10-24 09:30:00
Paris - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,23,8,21,13,0,0,1005,88,2025-10-25,2025-10-25 02:03:56,2025-10-25 02:00:00
Paris - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,23,8,21,13,0,0,1005,88,2025-10-25,2025-10-25 02:03:56,2025-10-25 02:00:00
Paris - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,28,21,10,23,0,0,1015,78,2025-11-05,2025-11-05 07:01:41,2025-11-05 07:00:00
Paris - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,28,21,10,23,0,0,1015,78,2025-11-05,2025-11-05 07:01:42,2025-11-05 07:00:00
Paris - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,31,10,11,29,0,0,1016,77,2025-11-05,2025-11-05 08:05:35,2025-11-05 08:00:00
Paris - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,37,14,14,22,0,0,1009,81,2025-11-06,2025-11-06 02:21:24,2025-11-06 02:20:00
Paris - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,37,14,14,22,0,0,1009,81,2025-11-06,2025-11-06 02:21:24,2025-11-06 02:20:00
Paris - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,38,9,15,26,0,0,1009,94,2025-11-06,2025-11-06 14:12:31,2025-11-06 14:10:00
Paris - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,38,9,15,26,0,0,1009,94,2025-11-06,2025-11-06 14:12:31,2025-11-06 14:10:00
Paris - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,37,7,20,22,0,0,1015,93,2025-11-11,2025-11-11 09:27:35,2025-11-11 09:20:00
Paris - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,37,7,20,22,0,0,1015,93,2025-11-11,2025-11-11 09:27:36,2025-11-11 09:20:00
Paris - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,36,7,23,20,0,0,1015,93,2025-11-11,2025-11-11 10:16:47,2025-11-11 10:10:00
Paris - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,36,7,23,20,0,0,1015,93,2025-11-11,2025-11-11 10:19:57,2025-11-11 10:10:00
Paris - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,36,7,23,20,0,0,1015,93,2025-11-11,2025-11-11 10:30:39,2025-11-11 10:30:00
Paris - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,44,18,17,20,0,0,1012,80,2025-11-11,2025-11-11 15:12:54,2025-11-11 15:10:00
Paris - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,44,18,17,20,0,0,1012,80,2025-11-11,2025-11-11 15:12:55,2025-11-11 15:10:00
Paris - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,44,18,17,20,0,0,1012,80,2025-11-11,2025-11-11 15:17:13,2025-11-11 15:10:00
Paris - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,55,16,17,18,0,0,1012,82,2025-11-11,2025-11-11 15:59:45,2025-11-11 15:50:00
Paris - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,47,9,1,29,0,0,1011,86,2025-11-12,2025-11-12 07:53:58,2025-11-12 07:50:00
Paris - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,47,9,1,29,0,0,1011,86,2025-11-12,2025-11-12 07:53:58,2025-11-12 07:50:00
Paris - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,47,9,1,29,0,0,1011,86,2025-11-12,2025-11-12 08:15:14,2025-11-12 08:10:00
Paris - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,47,9,1,29,0,0,1011,86,2025-11-12,2025-11-12 08:19:48,2025-11-12 08:10:00
Paris - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,47,9,1,29,0,0,1011,86,2025-11-12,2025-11-12 08:22:54,2025-11-12 08:20:00
Paris - Pháp,FR,Không lành mạnh - mọi người có thể bị ảnh hưởng,56,24,11,31,0,0,1010,72,2025-11-12,2025-11-12 14:16:31,2025-11-12 14:10:00
Paris - Pháp,FR,Không lành mạnh - mọi người có thể bị ảnh hưởng,56,24,11,31,0,0,1010,72,2025-11-12,2025-11-12 14:16:31,2025-11-12 14:10:00
Perth,Úc,Tốt - ít tác động sức khỏe,9,14,40,3,-1,-1,1009,40,2025-11-13,2025-11-13 07:06:47,2025-11-13 07:00:00
Perth,Úc,Tốt - ít tác động sức khỏe,9,14,40,3,-1,-1,1009,40,2025-11-13,2025-11-13 07:06:47,2025-11-13 07:00:00
Perth,Úc,Tốt - ít tác động sức khỏe,7,8,23,3,-1,-1,1010,65,2025-11-13,2025-11-13 14:05:24,2025-11-13 14:00:00
Perth,Úc,Tốt - ít tác động sức khỏe,7,8,23,3,-1,-1,1010,65,2025-11-13,2025-11-13 14:05:24,2025-11-13 14:00:00
Perth,Úc,Tốt - ít tác động sức khỏe,3,4,23,1,-1,-1,1011,46,2025-11-14,2025-11-14 01:39:49,2025-11-14 01:30:00
Perth,Úc,Tốt - ít tác động sức khỏe,3,4,23,1,-1,-1,1011,46,2025-11-14,2025-11-14 01:39:51,2025-11-14 01:30:00
Perth,Úc,Trung bình - nhóm nhạy cảm chú ý,16,12,44,1,-1,-1,1008,32,2025-11-14,2025-11-14 06:58:26,2025-11-14 06:50:00
Perth,Úc,Tốt - ít tác động sức khỏe,8,8,32,2,-1,-1,1013,38,2025-11-15,2025-11-15 06:32:46,2025-11-15 06:30:00
Perth,Úc,Tốt - ít tác động sức khỏe,8,8,32,2,-1,-1,1013,38,2025-11-15,2025-11-15 06:32:46,2025-11-15 06:30:00
Perth,Úc,Tốt - ít tác động sức khỏe,8,7,22,2,-1,-1,1016,60,2025-11-15,2025-11-15 15:16:12,2025-11-15 15:10:00
Perth,Úc,Tốt - ít tác động sức khỏe,8,7,22,2,-1,-1,1016,60,2025-11-15,2025-11-15 15:16:12,2025-11-15 15:10:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,2,1,18,5,-1,-1,1008,66,2025-10-23,2025-10-23 15:12:51,2025-10-23 15:10:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,2,1,11,8,-1,-1,1008,66,2025-10-23,2025-10-23 15:17:04,2025-10-23 15:10:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,2,1,11,8,-1,-1,1008,66,2025-10-23,2025-10-23 15:25:07,2025-10-23 15:20:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,2,1,11,8,-1,-1,1008,66,2025-10-23,2025-10-23 15:34:10,2025-10-23 15:30:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,3,5,28,4,-1,-1,1006,46,2025-10-24,2025-10-24 09:35:14,2025-10-24 09:30:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,3,5,28,4,-1,-1,1006,46,2025-10-24,2025-10-24 09:35:16,2025-10-24 09:30:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,3,2,25,1,-1,-1,1011,87,2025-10-25,2025-10-25 02:04:38,2025-10-25 02:00:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,3,2,25,1,-1,-1,1011,87,2025-10-25,2025-10-25 02:04:38,2025-10-25 02:00:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,8,6,34,2,-1,-1,1000,46,2025-11-05,2025-11-05 07:02:22,2025-11-05 07:00:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,8,6,34,2,-1,-1,1000,46,2025-11-05,2025-11-05 07:02:22,2025-11-05 07:00:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,8,5,37,2,-1,-1,1000,51,2025-11-05,2025-11-05 08:06:16,2025-11-05 08:00:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,2,2,14,1,-1,-1,1009,72,2025-11-06,2025-11-06 02:22:05,2025-11-06 02:20:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,2,2,14,1,-1,-1,1009,72,2025-11-06,2025-11-06 02:22:05,2025-11-06 02:20:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,2,4,17,1,-1,-1,1013,76,2025-11-06,2025-11-06 14:13:12,2025-11-06 14:10:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,2,4,17,1,-1,-1,1013,76,2025-11-06,2025-11-06 14:13:13,2025-11-06 14:10:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,4,5,33,2,-1,-1,1008,14,2025-11-11,2025-11-11 09:28:30,2025-11-11 09:20:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,4,5,33,2,-1,-1,1008,14,2025-11-11,2025-11-11 09:28:32,2025-11-11 09:20:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,4,4,33,2,-1,-1,1008,14,2025-11-11,2025-11-11 10:17:34,2025-11-11 10:10:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,4,4,33,2,-1,-1,1008,14,2025-11-11,2025-11-11 10:20:44,2025-11-11 10:20:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,4,4,33,2,-1,-1,1008,14,2025-11-11,2025-11-11 10:31:31,2025-11-11 10:30:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,7,8,17,6,-1,-1,1009,54,2025-11-11,2025-11-11 15:13:36,2025-11-11 15:10:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,7,8,17,6,-1,-1,1009,54,2025-11-11,2025-11-11 15:13:36,2025-11-11 15:10:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,11,9,19,2,-1,-1,1008,52,2025-11-11,2025-11-11 15:17:54,2025-11-11 15:10:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,11,9,19,2,-1,-1,1008,52,2025-11-11,2025-11-11 16:00:29,2025-11-11 16:00:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,11,14,41,1,-1,-1,1006,42,2025-11-12,2025-11-12 07:54:40,2025-11-12 07:50:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,11,14,41,1,-1,-1,1006,42,2025-11-12,2025-11-12 07:54:40,2025-11-12 07:50:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,11,14,41,1,-1,-1,1006,42,2025-11-12,2025-11-12 08:15:54,2025-11-12 08:10:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,11,14,41,1,-1,-1,1006,42,2025-11-12,2025-11-12 08:20:29,2025-11-12 08:20:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,12,19,30,1,-1,-1,1005,40,2025-11-12,2025-11-12 08:23:35,2025-11-12 08:20:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,5,9,16,1,-1,-1,1008,61,2025-11-12,2025-11-12 14:17:12,2025-11-12 14:10:00
Perth - Úc,AU,Tốt - ít tác động sức khỏe,5,9,16,1,-1,-1,1008,61,2025-11-12,2025-11-12 14:17:12,2025-11-12 14:10:00
Phú Yên,VN,Trung bình - nhóm nhạy cảm chú ý,32,23,-1,-1,6,1,1010,74,2025-10-23,2025-10-23 15:11:17,2025-10-23 15:10:00
Phú Yên,VN,Trung bình - nhóm nhạy cảm chú ý,32,23,-1,-1,6,1,1010,74,2025-10-23,2025-10-23 15:15:33,2025-10-23 15:10:00
Phú Yên,VN,Trung bình - nhóm nhạy cảm chú ý,32,23,-1,-1,6,1,1010,74,2025-10-23,2025-10-23 15:23:37,2025-10-23 15:20:00
Phú Yên,VN,Trung bình - nhóm nhạy cảm chú ý,32,23,-1,-1,6,1,1010,74,2025-10-23,2025-10-23 15:32:34,2025-10-23 15:30:00
Phú Yên,VN,Tốt - ít tác động sức khỏe,8,7,-1,-1,3,1,1009,87,2025-10-24,2025-10-24 09:33:37,2025-10-24 09:30:00
Phú Yên,VN,Tốt - ít tác động sức khỏe,8,7,-1,-1,3,1,1009,87,2025-10-24,2025-10-24 09:33:37,2025-10-24 09:30:00
Phú Yên,VN,Tốt - ít tác động sức khỏe,9,8,-1,-1,4,1,1010,86,2025-10-25,2025-10-25 02:03:05,2025-10-25 02:00:00
Phú Yên,VN,Tốt - ít tác động sức khỏe,9,8,-1,-1,4,1,1010,86,2025-10-25,2025-10-25 02:03:05,2025-10-25 02:00:00
Phú Yên,VN,Tốt - ít tác động sức khỏe,8,7,-1,-1,3,1,1009,74,2025-11-05,2025-11-05 07:00:48,2025-11-05 07:00:00
Phú Yên,VN,Tốt - ít tác động sức khỏe,8,7,-1,-1,3,1,1009,74,2025-11-05,2025-11-05 07:00:48,2025-11-05 07:00:00
Phú Yên,VN,Tốt - ít tác động sức khỏe,8,7,-1,-1,3,1,1006,66,2025-11-05,2025-11-05 08:04:44,2025-11-05 08:00:00
Phú Yên,VN,Tốt - ít tác động sức khỏe,11,14,-1,-1,4,1,1004,88,2025-11-06,2025-11-06 02:20:35,2025-11-06 02:20:00
Phú Yên,VN,Tốt - ít tác động sức khỏe,11,14,-1,-1,4,1,1004,88,2025-11-06,2025-11-06 02:20:35,2025-11-06 02:20:00
Phú Yên,VN,Tốt - ít tác động sức khỏe,4,4,-1,-1,3,1,967,93,2025-11-06,2025-11-06 14:11:39,2025-11-06 14:10:00
Phú Yên,VN,Tốt - ít tác động sức khỏe,4,4,-1,-1,3,1,967,93,2025-11-06,2025-11-06 14:11:39,2025-11-06 14:10:00
Phú Yên,VN,Không lành mạnh - mọi người có thể bị ảnh hưởng,68,42,3,-1,2,25,924,95,2025-11-08,2025-11-08 04:38:32,2025-11-08 04:30:00
Phú Yên,VN,Không lành mạnh - mọi người có thể bị ảnh hưởng,68,42,3,-1,2,25,924,95,2025-11-08,2025-11-08 04:38:32,2025-11-08 04:30:00
Phú Yên,VN,Rất không lành mạnh - hạn chế ra ngoài,166,33,2,135,24,48,923,69,2025-11-11,2025-11-11 09:26:34,2025-11-11 09:20:00
Phú Yên,VN,Rất không lành mạnh - hạn chế ra ngoài,166,33,2,135,24,48,923,69,2025-11-11,2025-11-11 09:26:34,2025-11-11 09:20:00
Phú Yên,VN,Rất không lành mạnh - hạn chế ra ngoài,166,33,2,136,26,48,922,75,2025-11-11,2025-11-11 10:15:51,2025-11-11 10:10:00
Phú Yên,VN,Rất không lành mạnh - hạn chế ra ngoài,166,33,2,136,26,48,922,75,2025-11-11,2025-11-11 10:18:56,2025-11-11 10:10:00
Phú Yên,VN,Rất không lành mạnh - hạn chế ra ngoài,166,33,2,136,26,48,922,75,2025-11-11,2025-11-11 10:29:34,2025-11-11 10:20:00
Phú Yên,VN,Không lành mạnh - mọi người có thể bị ảnh hưởng,88,49,2,136,26,48,924,88,2025-11-11,2025-11-11 15:12:01,2025-11-11 15:10:00
Phú Yên,VN,Không lành mạnh - mọi người có thể bị ảnh hưởng,88,49,2,136,26,48,924,88,2025-11-11,2025-11-11 15:12:01,2025-11-11 15:10:00
Phú Yên,VN,Không lành mạnh - mọi người có thể bị ảnh hưởng,88,49,2,136,26,48,924,88,2025-11-11,2025-11-11 15:16:24,2025-11-11 15:10:00
Phú Yên,VN,Không lành mạnh - mọi người có thể bị ảnh hưởng,77,46,2,136,25,48,924,88,2025-11-11,2025-11-11 15:40:43,2025-11-11 15:40:00
Phú Yên,VN,Không lành mạnh - mọi người có thể bị ảnh hưởng,77,46,2,136,25,48,924,88,2025-11-11,2025-11-11 15:41:55,2025-11-11 15:40:00
Phú Yên,VN,Không lành mạnh - mọi người có thể bị ảnh hưởng,77,46,2,136,25,48,924,88,2025-11-11,2025-11-11 15:58:54,2025-11-11 15:50:00
Phú Yên,VN,Trung bình - nhóm nhạy cảm chú ý,26,31,2,135,24,48,924,56,2025-11-12,2025-11-12 07:53:03,2025-11-12 07:50:00
Phú Yên,VN,Trung bình - nhóm nhạy cảm chú ý,26,31,2,135,24,48,924,56,2025-11-12,2025-11-12 07:53:03,2025-11-12 07:50:00
Phú Yên,VN,Trung bình - nhóm nhạy cảm chú ý,26,31,2,135,24,48,924,56,2025-11-12,2025-11-12 08:14:24,2025-11-12 08:10:00
Phú Yên,VN,Không lành mạnh - mọi người có thể bị ảnh hưởng,134,21,2,138,25,48,924,56,2025-11-12,2025-11-12 08:18:57,2025-11-12 08:10:00
Phú Yên,VN,Không lành mạnh - mọi người có thể bị ảnh hưởng,134,21,2,138,25,48,924,56,2025-11-12,2025-11-12 08:22:04,2025-11-12 08:20:00
Phú Yên,VN,Rất không lành mạnh - hạn chế ra ngoài,174,48,2,136,25,48,925,85,2025-11-12,2025-11-12 14:15:41,2025-11-12 14:10:00
Phú Yên,VN,Rất không lành mạnh - hạn chế ra ngoài,174,48,2,136,25,48,925,85,2025-11-12,2025-11-12 14:15:41,2025-11-12 14:10:00
Phú Yên,Việt Nam,Rất không lành mạnh - hạn chế ra ngoài,151,21,2,127,22,48,928,62,2025-11-13,2025-11-13 07:05:16,2025-11-13 07:00:00
Phú Yên,Việt Nam,Rất không lành mạnh - hạn chế ra ngoài,151,21,2,127,22,48,928,62,2025-11-13,2025-11-13 07:05:16,2025-11-13 07:00:00
Phú Yên,Việt Nam,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,38,33,2,135,24,48,926,71,2025-11-13,2025-11-13 14:03:54,2025-11-13 14:00:00
Phú Yên,Việt Nam,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,38,33,2,135,24,48,926,71,2025-11-13,2025-11-13 14:03:54,2025-11-13 14:00:00
Phú Yên,Việt Nam,Trung bình - nhóm nhạy cảm chú ý,27,36,2,119,20,48,926,76,2025-11-14,2025-11-14 01:37:41,2025-11-14 01:30:00
Phú Yên,Việt Nam,Trung bình - nhóm nhạy cảm chú ý,27,36,2,119,20,48,926,76,2025-11-14,2025-11-14 01:37:41,2025-11-14 01:30:00
Phú Yên,Việt Nam,Không lành mạnh - mọi người có thể bị ảnh hưởng,128,30,2,122,20,48,928,54,2025-11-14,2025-11-14 06:56:55,2025-11-14 06:50:00
Phú Yên,Việt Nam,Rất không lành mạnh - hạn chế ra ngoài,161,27,2,122,20,48,926,54,2025-11-15,2025-11-15 06:31:17,2025-11-15 06:30:00
Phú Yên,Việt Nam,Rất không lành mạnh - hạn chế ra ngoài,161,27,2,122,20,48,926,54,2025-11-15,2025-11-15 06:31:17,2025-11-15 06:30:00
Phú Yên,Việt Nam,Không lành mạnh - mọi người có thể bị ảnh hưởng,115,38,1,131,22,48,926,73,2025-11-15,2025-11-15 15:14:44,2025-11-15 15:10:00
Phú Yên,Việt Nam,Không lành mạnh - mọi người có thể bị ảnh hưởng,115,38,1,131,22,48,926,73,2025-11-15,2025-11-15 15:14:44,2025-11-15 15:10:00
Quảng Bình,VN,Tốt - ít tác động sức khỏe,5,3,3,-1,4,39,1013,94,2025-10-23,2025-10-23 15:11:15,2025-10-23 15:10:00
Quảng Bình,VN,Tốt - ít tác động sức khỏe,5,3,3,-1,4,39,1013,94,2025-10-23,2025-10-23 15:15:31,2025-10-23 15:10:00
Quảng Bình,VN,Tốt - ít tác động sức khỏe,4,2,2,-1,3,39,1013,94,2025-10-23,2025-10-23 15:23:34,2025-10-23 15:20:00
Quảng Bình,VN,Tốt - ít tác động sức khỏe,4,2,2,-1,3,39,1013,94,2025-10-23,2025-10-23 15:32:32,2025-10-23 15:30:00
Quảng Bình,VN,Tốt - ít tác động sức khỏe,3,3,-1,-1,6,1,1014,82,2025-10-24,2025-10-24 09:33:35,2025-10-24 09:30:00
Quảng Bình,VN,Tốt - ít tác động sức khỏe,3,3,-1,-1,6,1,1014,82,2025-10-24,2025-10-24 09:33:35,2025-10-24 09:30:00
Quảng Bình,VN,Trung bình - nhóm nhạy cảm chú ý,19,12,-1,-1,6,1,1015,86,2025-10-25,2025-10-25 02:03:03,2025-10-25 02:00:00
Quảng Bình,VN,Trung bình - nhóm nhạy cảm chú ý,19,12,-1,-1,6,1,1015,86,2025-10-25,2025-10-25 02:03:03,2025-10-25 02:00:00
Quảng Bình,VN,Tốt - ít tác động sức khỏe,10,4,11,19,0,0,993,9,2025-11-05,2025-11-05 07:00:46,2025-11-05 07:00:00
Quảng Bình,VN,Tốt - ít tác động sức khỏe,10,4,11,19,0,0,993,9,2025-11-05,2025-11-05 07:00:46,2025-11-05 07:00:00
Quảng Bình,VN,Tốt - ít tác động sức khỏe,10,11,11,19,0,0,993,9,2025-11-05,2025-11-05 08:04:41,2025-11-05 08:00:00
Quảng Bình,VN,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,39,20,11,11,0,0,994,11,2025-11-06,2025-11-06 02:20:32,2025-11-06 02:20:00
Quảng Bình,VN,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,39,20,11,11,0,0,994,11,2025-11-06,2025-11-06 02:20:32,2025-11-06 02:20:00
Quảng Bình,VN,Tốt - ít tác động sức khỏe,8,3,11,15,0,0,992,10,2025-11-06,2025-11-06 14:11:36,2025-11-06 14:10:00
Quảng Bình,VN,Tốt - ít tác động sức khỏe,8,3,11,15,0,0,992,10,2025-11-06,2025-11-06 14:11:36,2025-11-06 14:10:00
Quảng Bình,VN,Tốt - ít tác động sức khỏe,9,5,11,9,0,0,996,76,2025-11-08,2025-11-08 04:38:29,2025-11-08 04:30:00
Quảng Bình,VN,Tốt - ít tác động sức khỏe,9,5,11,9,0,0,996,76,2025-11-08,2025-11-08 04:38:29,2025-11-08 04:30:00
Quảng Bình,VN,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,37,19,11,1,0,0,990,7,2025-11-11,2025-11-11 09:26:31,2025-11-11 09:20:00
Quảng Bình,VN,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,37,19,11,1,0,0,990,7,2025-11-11,2025-11-11 09:26:31,2025-11-11 09:20:00
Quảng Bình,VN,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,37,20,11,2,0,0,990,67,2025-11-11,2025-11-11 10:15:47,2025-11-11 10:10:00
Quảng Bình,VN,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,37,20,11,2,0,0,990,67,2025-11-11,2025-11-11 10:18:53,2025-11-11 10:10:00
Quảng Bình,VN,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,37,20,11,2,0,0,990,67,2025-11-11,2025-11-11 10:29:31,2025-11-11 10:20:00
Quảng Bình,VN,Trung bình - nhóm nhạy cảm chú ý,30,16,11,3,0,0,993,9,2025-11-11,2025-11-11 15:11:59,2025-11-11 15:10:00
Quảng Bình,VN,Trung bình - nhóm nhạy cảm chú ý,30,16,11,3,0,0,993,9,2025-11-11,2025-11-11 15:11:59,2025-11-11 15:10:00
Quảng Bình,VN,Trung bình - nhóm nhạy cảm chú ý,30,16,11,3,0,0,993,9,2025-11-11,2025-11-11 15:16:22,2025-11-11 15:10:00
